SurveyPointId,Easting,Northing,AtBlckGlz,Balearic,CamBlckGlzA,CamBlckGlzB,CmedPuAm,EbBlckGlz,EbPuAm,EbPuCom,GrItAm,IbAm,IbCom,ItAm,ItCom,MasAm,PuAm,PuCom,SoItVesCaAm,Biclst,dbscan
16135c-14-421,530941.88,4388565.97,0.0,34.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8
16135c-14-422,530939.37,4388571.74,0.0,73.5,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8
16135c-14-423,530934.48,4388570.61,0.0,25.8,0.0,0.0,0.0,0.0,99.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8
16135c-14-424,530926.82,4388576.12,0.0,4.3,0.0,0.0,0.0,0.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8
16135c-14-425,530959.86,4388532.31,0.0,16.299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.7,1,8
16135c-14-426,530947.24,4388533.26,0.0,75.3,0.0,0.0,0.0,0.0,32.5,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,1,8
16135c-14-427,530940.4,4388527.23,0.0,10.1,0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8
16135c-14-429,530922.41,4388520.5,0.0,0.0,0.0,0.0,0.0,0.0,253.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8
16135c-16-101,530905.05,4388570.58,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8
16135c-16-102,530927.73,4388561.32,0.0,75.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.8,0.0,0.0,0.0,0.0,0.0,1,8
16135c-16-103,530948.29,4388568.8,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8
16135c-16-105,530906.55,4388588.15,0.0,42.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8
16135c-16-106,530918.07,4388586.28,0.0,116.5,0.4,3.7,0.0,0.0,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.2,1,8
16135c-16-107,530914.93,4388577.26,0.0,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8
16135c-16-108,530908.87,4388578.2,0.0,13.8,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8
16135c-16-109,530915.18,4388589.86,0.0,54.2,2.3,0.0,0.0,0.0,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8
16135c-16-110,530906.46,4388590.56,0.0,27.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8
16135c-16-111,530935.87,4388563.87,0.0,7.1,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,0.0,91.2,0.0,0.0,0.0,0.0,0.0,1,8
16135c-16-112,530957.55,4388522.07,0.0,24.4,0.0,0.0,0.0,0.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8
16135c-16-113,530949.29,4388522.08,0.0,34.9,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8
16135c-16-114,530942.41,4388515.03,0.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8
16135c-16-115,530933.17,4388514.04,0.0,0.0,0.0,0.0,0.0,0.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8
16135c-17-101,530847.78,4388602.33,0.0,31.3,0.0,0.0,0.0,0.0,101.8,0.0,0.0,0.0,0.0,11.3,0.0,0.0,0.0,0.0,0.0,1,8
16135c-17-102,530852.87,4388595.47,0.0,4.1,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.5,1,8
16135c-17-103,530856.42,4388586.94,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8
16135c-17-104,530861.24,4388582.85,0.0,25.1,0.0,0.0,0.0,0.0,74.1,0.0,0.0,0.0,0.0,151.8,0.0,0.0,0.0,0.0,91.1,1,8
16135c-17-105,530868.48,4388575.89,0.0,30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.6,1,8
16135c-17-106,530872.03,4388567.36,0.0,57.9,0.0,0.0,0.0,0.0,40.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8
16135c-17-107,530881.14,4388562.51,0.0,217.5,0.0,0.0,0.0,0.0,14.4,0.0,0.0,0.0,0.0,13.6,0.0,0.0,0.0,0.0,38.9,1,8
16135c-17-108,530888.72,4388555.44,0.0,146.29999999999998,0.0,0.0,0.0,0.0,142.5,0.0,0.0,0.0,0.0,87.5,0.0,0.0,0.0,0.0,31.0,1,8
16135c-17-109,530898.94,4388552.93,0.0,64.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8
16135c-17-110,530904.02,4388549.17,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,1,8
16135c-28-409,531032.19,4388583.99,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8
16135c-29-411,531025.45,4388591.61,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8
16135c-32-102,530863.51,4388616.65,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8
16135c-32-103,530861.58,4388615.14,0.0,8.3,0.0,0.0,0.0,0.0,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8
16135c-32-104,530861.45,4388610.49,0.0,16.1,0.0,0.0,0.0,0.0,78.80000000000001,0.0,0.0,0.0,0.0,61.2,0.0,0.0,0.0,0.0,0.0,1,8
16135c-32-105,530862.32,4388609.43,0.0,32.3,0.0,0.0,0.0,0.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.5,1,8
16135c-32-106,530858.16,4388604.26,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8
16135c-32-107,530859.15,4388600.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,0,8
16135c-32-108,530862.06,4388601.41,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8
16135c-32-109,530861.48,4388595.3,0.0,53.0,0.0,0.0,0.0,0.0,108.2,0.0,0.0,0.0,0.0,105.7,0.0,0.0,0.0,0.0,198.5,1,8
16135c-32-112,530865.28,4388596.49,0.0,4.9,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,1,8
16135c-32-113,530862.38,4388602.68,0.0,57.9,0.0,0.0,0.0,0.0,61.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8
16135c-32-114,530862.68,4388605.92,0.0,50.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8
16135c-32-117,530873.7,4388604.03,0.0,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.3,1,8
16135c-32-118,530871.93,4388598.64,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8
16135c-32-119,530871.73,4388594.95,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,0.0,0.0,0.0,0.0,40.2,1,8
16135c-32-120,530874.1,4388588.97,0.0,22.3,0.0,0.0,0.0,0.0,119.3,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,1,8
16135c-32-121,530874.46,4388580.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,0.0,0.0,0.0,0.0,0.0,0,8
16135c-32-122,530878.86,4388574.12,0.0,20.33,0.0,0.0,0.0,0.0,47.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8
16135c-32-123,530883.62,4388569.52,0.0,0.0,0.0,0.0,0.0,0.0,41.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8
16135c-32-124,530890.76,4388567.52,0.0,10.6,0.0,0.0,0.0,0.0,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8
16135c-32-125,530896.84,4388564.92,0.0,17.599999999999998,0.0,0.0,0.0,0.0,61.4,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,1,8
16135d-13-107,530965.18,4388490.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,8
16135d-14-301,531077.21,4388517.24,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.1,0,8
16135d-14-302,531072.54,4388525.32,0.0,14.0,0.0,0.0,0.0,0.0,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,1,8
16135d-14-303,531072.17,4388532.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.7,0,8
16135d-14-306,531050.39,4388550.54,0.0,50.0,0.0,0.0,0.0,0.0,42.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.3,1,8
16135d-14-312,530943.18,4388496.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,3,8
16135d-14-313,530941.52,4388504.49,0.0,28.8,0.0,0.0,0.0,5.4,48.7,0.0,0.0,0.0,0.0,0.0,0.0,11.7,0.0,0.0,0.0,1,8
16135d-26-203,531076.33,4388531.03,0.0,0.0,0.0,0.0,0.0,0.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8
16135d-26-212,530982.19,4388484.6,0.0,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8
16135d-28-316,530966.79,4388483.36,0.0,5.0,0.0,0.0,0.0,0.0,57.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8
16135d-28-317,530963.94,4388486.25,0.0,0.0,0.0,0.0,0.0,0.0,97.7,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0,8
16135d-28-318,530960.28,4388493.66,0.0,7.4,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1,8
16135d-28-319,530909.6,4388503.31,0.0,7.8,0.0,0.0,0.0,0.0,43.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8
16135d-29-227,531100.26,4388530.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0,8
16135d-29-304,531060.33,4388517.1,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8
16135d-29-305,531054.21,4388520.23,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0,8
16135d-29-306,531051.26,4388525.55,0.0,33.8,0.0,0.0,0.0,0.0,21.9,0.0,0.0,0.0,0.0,0.0,9.4,0.0,0.0,0.0,91.2,1,8
16135d-29-312,531002.94,4388496.85,0.0,0.0,0.0,0.0,0.0,0.0,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8
16135d-30-311,531029.72,4388483.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,0.0,0.0,0,8
161360-01-005,531058.95890014,4388488.35516691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0,8
161360-01-008,531083.281406435,4388502.61169224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.2,0.0,0.0,0.0,0.0,0.0,0,8
161360-01-020,531111.758710326,4388479.963476,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8
161360-01-022,531097.039411401,4388470.4891412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0,8
161360-01-023,531086.305859199,4388464.2128735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,0,8
161360-01-029,531040.655753962,4388440.17690265,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8
161360-01-030,531032.457660902,4388434.68348859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.7,0.0,0.0,0.0,0.0,0.0,0,8
161360-01-032,531014.753958362,4388425.13281984,0.0,0.0,0.0,0.0,0.0,0.0,14.2,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0,8
161360-01-033,531005.344388237,4388418.63891516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.0,0.0,0.0,0.0,0.0,0,8
161360-01-042,531056.652616092,4388471.7401991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0,8
161360-01-043,531065.326600963,4388475.12471411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0,8
161360-01-052,531042.742885783,4388375.5406253,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.4,0,8
161360-01-053,531054.225584168,4388381.57790056,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,0.0,0.0,10.4,0.0,0.0,0.0,0.0,20.2,0,8
161360-01-054,531062.746455961,4388387.29693156,0.0,0.0,0.0,0.0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8
161360-01-055,531070.565469873,4388392.26731845,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,0.0,0.0,0.0,34.4,0.0,0.0,0.0,0.0,0.0,0,8
161360-01-056,531081.773755176,4388396.78746513,0.0,0.0,0.0,0.0,0.0,0.0,34.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8
161360-01-057,531089.394225007,4388404.62271942,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8
161360-01-058,531097.275363966,4388408.47797897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,0.0,0.0,0.0,0.0,0.0,0,8
161360-01-060,531112.28166906,4388419.9156971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,0,8
161360-01-062,531130.239021882,4388430.75161721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.2,0.0,0.0,0.0,0.0,0.0,0.0,3,8
161360-01-063,531138.073672587,4388435.39805891,0.0,20.5,0.0,0.0,0.0,0.0,36.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8
161360-01-064,531146.640668487,4388436.8089081,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6,1,8
161360-01-067,531154.119187088,4388419.2479192,0.0,0.0,0.0,0.0,0.0,0.0,29.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8
161360-01-069,531137.69575787,4388411.46025875,0.0,0.0,0.0,0.0,0.0,0.0,19.4,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,0.0,0.0,0,8
161360-01-070,531129.311223689,4388407.63067018,0.0,0.0,0.0,0.0,0.0,0.0,21.700000000000003,0.0,0.0,0.0,0.0,71.9,0.0,0.0,0.0,0.0,0.0,0,8
161360-01-071,531121.848998137,4388401.56290641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,0.0,0.0,0.0,0.0,0.0,0,8
161360-01-072,531112.852290262,4388396.15042792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,0.0,0.0,0.0,0.0,7.3,0,8
161360-01-073,531107.114326473,4388392.31268375,0.0,0.0,0.0,0.0,0.0,0.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8
161360-01-076,531075.091927702,4388373.74542456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.6,0.0,0.0,0.0,0.0,0.0,0,8
161360-01-077,531075.091926661,4388373.74585991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0,8
161360-01-079,531052.758688082,4388360.10182062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.5,0.0,0.0,0.0,0.0,0.0,0,8
161360-01-080,531045.508370781,4388356.76079301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,21.7,0,8
161360-01-083,531020.651332411,4388341.15265834,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8
161360-14-104,531050.72,4388468.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,0.0,0.0,0.0,0.0,0,8
161360-14-106,531071.27,4388479.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.3,0.0,0.0,0.0,0.0,0.0,0,8
161360-14-108,531086.92,4388492.31,0.0,0.0,0.0,0.0,0.0,0.0,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,0,8
161360-14-109,531097.8,4388497.24,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8
161360-14-117,531133.1,4388486.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.3,0.0,0.0,0.0,0.0,0.0,0,8
161360-14-120,531111.29,4388469.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0,8
161360-14-122,531092.79,4388461.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,0,8
161360-14-123,531085.95,4388455.79,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8
161360-14-129,531035.36,4388426.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.4,0.0,0.0,0.0,0.0,0.0,0,8
161360-14-130,531025.43,4388420.14,0.0,3.2,0.0,0.0,0.0,0.0,140.3,0.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,80.30000000000001,1,8
161360-14-131,531015.51,4388413.67,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,40.6,0,8
161360-14-133,531000.87,4388404.62,0.0,0.0,0.0,0.0,0.0,0.0,54.6,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0,8
161360-14-146,531028.78,4388355.12,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8
161360-14-149,531059.86,4388372.67,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8
161360-14-150,531066.1,4388378.8,0.0,0.0,0.0,0.0,0.0,0.0,60.4,0.0,0.0,0.0,0.0,19.9,0.0,0.0,0.0,0.0,0.0,0,8
161360-14-151,531073.19,4388385.49,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.4,0,8
161360-14-154,531102.13,4388402.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.3,0,8
161360-14-155,531108.55,4388406.16,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8
161360-14-156,531116.0,4388409.08,0.0,0.0,0.0,0.0,0.0,0.0,41.91,0.0,0.0,0.0,0.0,32.7,0.0,0.0,0.0,0.0,22.7,0,8
161360-14-159,531142.62,4388425.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.2,0.0,0.0,0.0,0.0,0.0,0,8
161360-14-160,531151.96,4388427.09,0.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.68,1,8
161360-14-161,531161.28,4388434.56,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8
161360-14-164,531118.81,4388392.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,0,8
161360-14-165,531113.59,4388389.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,0,8
161360-14-166,531105.03,4388384.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,0.0,0.0,0.0,0.0,0,8
161360-14-168,531085.69,4388372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,0.0,0.0,0.0,0.0,0.0,0,8
161360-14-169,531077.39,4388366.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,0.0,0.0,0.0,0.0,0.0,0,8
161360-14-170,531061.26,4388364.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,0.0,0.0,0.0,0.0,0,8
161360-14-171,531054.7,4388354.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,0,8
161360-14-172,531048.36,4388351.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0,8
161360-24-002,531026.22,4388452.54,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8
161360-24-007,531069.02,4388467.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,0.0,0.0,0.0,0.0,0.0,0,8
161360-24-031,531049.94,4388420.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.7,0,8
161360-24-032,531041.09,4388415.4,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,0,8
161360-24-033,531034.58,4388411.84,0.0,0.0,0.0,0.0,0.0,0.0,20.2,0.0,0.0,0.0,0.0,71.8,0.0,0.0,0.0,0.0,33.8,0,8
161360-24-034,531026.31,4388404.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0,8
161360-24-036,531010.69,4388396.28,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8
161360-24-037,531001.36,4388391.3,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,0.0,0.0,0.0,26.7,0.0,0.0,0.0,0.0,0.0,0,8
161360-24-042,531012.19,4388364.31,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8
161360-24-044,531029.58,4388376.46,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.1,0,8
161360-24-045,531037.68,4388383.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0,8
161360-24-046,531044.81,4388388.16,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,15.15,0.0,0.0,0.0,0.0,46.1,0,8
161360-24-047,531054.44,4388392.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.3,0.0,0.0,0.0,0.0,0.0,0,8
161360-24-051,531087.02,4388412.19,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,37.7,0.0,0.0,0.0,0.0,0.0,0,8
161360-24-053,531101.42,4388422.84,0.0,0.0,0.0,0.0,0.0,0.0,20.4,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0,8
